ins_name,ins_mode,obj_date_bjd,spectro_ccf_rv,spectro_ccf_rv_err,spectro_analysis_rhk,spectro_analysis_rhk_err
HARPS,,55830.640443999786,18389.75,9.33,,
HARPS,,55830.68043299997,18338.37,10.21,,
HARPS,,55830.79354600003,18201.86,8.54,,
HARPS,,55830.62580299983,18402.67,9.01,,
HARPS,,55830.68863900006,18346.91,9.43,,
HARPS,,55830.72918300005,18271.68,8.44,,
HARPS,,55830.61876600003,18387.21,9.42,,
HARPS,,55830.602144999895,18411.5,8.36,,
HARPS,,55830.76123100007,18226.5,8.02,,
HARPS,,55830.80161300022,18217.36,8.77,,
HARPS,,55830.73695999989,18245.4,8.29,,
HARPS,,55830.74517800007,18235.1,8.65,,
HARPS,,55830.785362999886,18218.15,8.15,,
HARPS,,55830.71284000017,18302.29,8.84,,
HARPS,,55828.82962899981,17835.82,6.47,,
HARPS,,55830.63333800016,18382.9,9.4,,
HARPS,,55830.656496999785,18356.22,8.22,,
HARPS,,55830.70491199987,18307.51,8.58,,
HARPS,,55829.586912000086,18527.97,5.79,,
HARPS,,55830.75317599997,18228.97,8.07,,
HARPS,,55830.817770999856,18188.87,9.6,,
HARPS,,55830.59373100009,18436.69,7.8,,
HARPS,,55830.82578000007,18169.49,10.05,,
HARPS,,55831.59082600009,17851.09,6.02,,
HARPS,,55830.61104599992,18410.26,10.01,,
HARPS,,55828.58143399982,17824.69,9.19,,
HARPS,,55830.69656699989,18342.57,9.5,,
HARPS,,55830.769297999796,18231.97,8.04,,
HARPS,,55830.77729600016,18225.48,8.3,,
HARPS,,55830.672365000006,18354.0,9.08,,
HARPS,,55830.64830299979,18373.46,8.14,,
HARPS,,55830.72090699989,18299.55,8.9,,
HARPS,,55829.80717900023,18708.52,5.29,,
HARPS,,55830.80962300021,18195.78,8.91,,
HARPS,,55831.81110400008,18010.57,5.51,,
HARPS,,55830.66435599979,18362.7,8.16,,
