target,BJD,rv,rv_err,ins_name,RA,DEC,rjd
TOI-110,2455313.78961,-95.85,3.34,HIRES,5.61871720726,-59.9425675586,55313.78960999986
TOI-110,2455320.7692,84.53,3.11,HIRES,5.61871720726,-59.9425675586,55320.76919999998
TOI-110,2455321.75751,-48.39,3.23,HIRES,5.61871720726,-59.9425675586,55321.75750999991
TOI-110,2455338.77142,-63.42,15.02,HSD,5.61871720726,-59.9425675586,55338.77142000012
TOI-110,2455338.77361,-41.42,13.48,HSD,5.61871720726,-59.9425675586,55338.77361000003
TOI-110,2455338.77647,-61.91,10.11,HSD,5.61871720726,-59.9425675586,55338.776469999924
TOI-110,2455338.78003,-43.23,10.8,HSD,5.61871720726,-59.9425675586,55338.78003000002
TOI-110,2455339.73204,-28.01,15.95,HSD,5.61871720726,-59.9425675586,55339.73204000015
TOI-110,2455339.73757,-24.22,10.72,HSD,5.61871720726,-59.9425675586,55339.73756999988
TOI-110,2455339.7439,-8.72,11.41,HSD,5.61871720726,-59.9425675586,55339.74390000012
TOI-110,2455339.75024,-22.31,10.37,HSD,5.61871720726,-59.9425675586,55339.750239999965
TOI-110,2455340.78173,68.96,8.1,HSD,5.61871720726,-59.9425675586,55340.78172999993
TOI-110,2455340.7883,64.7,9.16,HSD,5.61871720726,-59.9425675586,55340.78830000013
TOI-110,2455340.79604,53.51,12.62,HSD,5.61871720726,-59.9425675586,55340.79603999993
TOI-110,2455466.13428,-34.89,3.15,HIRES,5.61871720726,-59.9425675586,55466.13427999988
TOI-110,2455467.13927,84.32,2.78,HIRES,5.61871720726,-59.9425675586,55467.13927000016
TOI-110,2455468.13943,-74.68,2.79,HIRES,5.61871720726,-59.9425675586,55468.13942999998
TOI-110,2455470.13939,59.23,3.06,HIRES,5.61871720726,-59.9425675586,55470.13939000014
TOI-110,2455491.06766,-85.18,2.83,HIRES,5.61871720726,-59.9425675586,55491.067660000175
TOI-110,2455613.74484,15.56,2.63,HIRES,5.61871720726,-59.9425675586,55613.744839999825
TOI-110,2455613.7495,11.06,2.54,HIRES,5.61871720726,-59.9425675586,55613.74949999992
TOI-110,2455613.75421,24.38,2.59,HIRES,5.61871720726,-59.9425675586,55613.75420999993
TOI-110,2455613.76193,19.07,2.95,HIRES,5.61871720726,-59.9425675586,55613.76193000004
TOI-110,2455613.77038,10.54,2.45,HIRES,5.61871720726,-59.9425675586,55613.77038000012
TOI-110,2455613.77489,8.84,2.59,HIRES,5.61871720726,-59.9425675586,55613.77489
TOI-110,2455613.77909,12.27,2.47,HIRES,5.61871720726,-59.9425675586,55613.77908999985
TOI-110,2455613.78283,16.46,2.59,HIRES,5.61871720726,-59.9425675586,55613.782829999924
